description,effective_domain_size,intersection_size,name,native,p_value,parents,precision,query,query_size,recall,significant,source,term_size
"""A multilayered structure surrounding all or part of a cell; encompasses one or more lipid bilayers, and may include a cell wall layer; also includes the space between layers."" [GOC:mah, GOC:pz]",14485,197,envelope,GO:0031975,1.0177267426976545e-05,['GO:0110165'],0.032724252491694354,query_1,6020,0.5549295774647888,True,GO:CC,355
"""A double membrane structure enclosing an organelle, including two lipid bilayers and the region between them. In some cases, an organelle envelope may have more than two membranes."" [GOC:mah, GOC:pz]",14485,197,organelle envelope,GO:0031967,1.0177267426976545e-05,"['GO:0031975', 'GO:0043227', 'GO:0043229']",0.032724252491694354,query_1,6020,0.5549295774647888,True,GO:CC,355
"""Any vesicle that is part of the intracellular region."" [GOC:vesicles]",14485,247,intracellular vesicle,GO:0097708,1.114611281180825e-05,"['GO:0031982', 'GO:0043231']",0.041029900332225915,query_1,6020,0.5369565217391304,True,GO:CC,460
"""Any small, fluid-filled, spherical organelle enclosed by membrane."" [GOC:mah, GOC:pz, GOC:vesicles]",14485,258,vesicle,GO:0031982,1.3257149676241292e-05,['GO:0043227'],0.04285714285714286,query_1,6020,0.5330578512396694,True,GO:CC,484
"""Enables the transfer of an ion from one side of a membrane to the other."" [GOC:dgf, GOC:mtg_transport, ISBN:0815340729]",22576,411,monoatomic ion transmembrane transporter activity,GO:0015075,1.376961991725226e-05,['GO:0022857'],0.04329505951753924,query_1,9493,0.5131086142322098,True,GO:MF,801
"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways by which individual cells transform chemical substances."" [GOC:mah]",17954,291,positive regulation of cellular metabolic process,GO:0031325,1.4547428478786775e-05,"['GO:0009893', 'GO:0031323', 'GO:0044237', 'GO:0048522']",0.03660837841237891,query_1,7949,0.562862669245648,True,GO:BP,517
"""The process in which the anatomical structures of a neuron projection are generated and organized. A neuron projection is any process extending from a neural cell, such as axons or dendrites."" [GOC:mah]",17954,159,neuron projection morphogenesis,GO:0048812,1.5113240419187858e-05,"['GO:0031175', 'GO:0120039']",0.020002516039753428,query_1,7949,0.6138996138996139,True,GO:BP,259
"""The process in which the anatomical structures of a plasma membrane bounded cell projection are generated and organized."" [GOC:krc]",17954,160,plasma membrane bounded cell projection morphogenesis,GO:0120039,1.569509113065809e-05,['GO:0048858'],0.020128318027424832,query_1,7949,0.6130268199233716,True,GO:BP,261
"""Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."" [GOC:dph, GOC:jl, GOC:tb, GOC:vw]",22576,928,DNA binding,GO:0003677,1.5893322302604454e-05,['GO:0003676'],0.09775624144106183,query_1,9493,0.47785787847579814,True,GO:MF,1942
"""Enables the transfer of a substance, usually a specific substance or a group of related substances, from one side of a membrane to the other."" [GOC:jid, GOC:mtg_transport, ISBN:0815340729]",22576,649,transmembrane transporter activity,GO:0022857,1.769846393388641e-05,['GO:0005215'],0.06836616454229433,query_1,9493,0.4909228441754917,True,GO:MF,1322
"""A protein complex that is part of a mitochondrion."" [GOC:dos]",14485,101,mitochondrial protein-containing complex,GO:0098798,1.774060615866318e-05,"['GO:0005739', 'GO:0032991']",0.016777408637873754,query_1,6020,0.6196319018404908,True,GO:CC,163
"""The contractile element of skeletal and cardiac muscle; a long, highly organized bundle of actin, myosin, and other proteins that contracts by a sliding filament mechanism."" [ISBN:0815316194]",14485,57,myofibril,GO:0030016,2.335765894780314e-05,['GO:0043292'],0.00946843853820598,query_1,6020,0.7037037037037037,True,GO:CC,81
"""The double lipid bilayer enclosing the mitochondrion and separating its contents from the cell cytoplasm; includes the intermembrane space."" [GOC:ai, GOC:pz]",14485,165,mitochondrial envelope,GO:0005740,2.4452070869279028e-05,"['GO:0005739', 'GO:0031967']",0.027408637873754152,query_1,6020,0.565068493150685,True,GO:CC,292
"""The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes."" [GOC:hjd, GOC:jl]",14485,304,cytosol,GO:0005829,2.978597825274729e-05,"['GO:0005737', 'GO:0110165']",0.0504983388704319,query_1,6020,0.5187713310580204,True,GO:CC,586
"""Enables the transfer of cation from one side of a membrane to the other."" [GOC:dgf, GOC:mtg_transport, ISBN:0815340729]",22576,318,monoatomic cation transmembrane transporter activity,GO:0008324,3.0012708879979724e-05,['GO:0015075'],0.03349836721795007,query_1,9493,0.5247524752475248,True,GO:MF,606
"""The process whose specific outcome is the progression of a tube over time, from its initial formation to a mature structure. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues including lung and trachea, kidney, the mammary gland, the vascular system and the gastrointestinal and urinary-genital tracts."" [PMID:12526790]",17954,190,tube development,GO:0035295,3.570033041476547e-05,"['GO:0007275', 'GO:0048856']",0.02390237765756699,query_1,7949,0.5919003115264797,True,GO:BP,321
"""Binding to a calcium ion (Ca2+)."" [GOC:ai]",22576,423,calcium ion binding,GO:0005509,4.104570588103972e-05,['GO:0046872'],0.04455914884651849,query_1,9493,0.5078031212484994,True,GO:MF,833
"""The process in which the structures of a neuron are generated and organized. This process occurs while the initially relatively unspecialized cell is acquiring the specialized features of a neuron."" [GOC:dph, GOC:tb]",17954,148,cell morphogenesis involved in neuron differentiation,GO:0048667,4.4978811139033744e-05,"['GO:0000902', 'GO:0048666']",0.018618694175367972,query_1,7949,0.6141078838174274,True,GO:BP,241
"""Modulates the activity of a protein kinase, an enzyme which phosphorylates a protein."" [GOC:ai]",22576,59,protein kinase regulator activity,GO:0019887,4.53822966181773e-05,['GO:0019207'],0.006215105867481302,query_1,9493,0.7023809523809523,True,GO:MF,84
"""Binding to monomeric or multimeric forms of actin, including actin filaments."" [GOC:clt]",22576,200,actin binding,GO:0003779,5.2526656119058435e-05,['GO:0008092'],0.021068155482987464,query_1,9493,0.554016620498615,True,GO:MF,361
"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]",17954,310,positive regulation of metabolic process,GO:0009893,6.006184978621746e-05,"['GO:0008152', 'GO:0019222', 'GO:0048518']",0.03899861617813562,query_1,7949,0.5525846702317291,True,GO:BP,561
"""A protein complex capable of catalyzing the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor)."" [GOC:bhm, PMID:16540464]",14485,256,transferase complex,GO:1990234,6.985762309843684e-05,['GO:1902494'],0.0425249169435216,query_1,6020,0.5256673511293635,True,GO:CC,487
"""A process in which an inorganic cation is transported from one side of a membrane to the other by means of some agent such as a transporter or pore."" [GOC:mah]",17954,221,inorganic cation transmembrane transport,GO:0098662,7.251028707376174e-05,['GO:0098660'],0.02780223927538055,query_1,7949,0.5755208333333334,True,GO:BP,384
"""Morphogenesis of an animal organ. An organ is defined as a tissue or set of tissues that work together to perform a specific function or functions. Morphogenesis is the process in which anatomical structures are generated and organized. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:dgh, GOC:go_curators, ISBN:0471245208, ISBN:0721662544]",17954,195,animal organ morphogenesis,GO:0009887,7.296163004981562e-05,"['GO:0009653', 'GO:0048513']",0.024531387595924017,query_1,7949,0.5855855855855856,True,GO:BP,333
"""Any process that activates or increases the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:jid]",17954,634,positive regulation of biological process,GO:0048518,7.534236449943603e-05,"['GO:0008150', 'GO:0050789']",0.0797584601836709,query_1,7949,0.5146103896103896,True,GO:BP,1232
"""The process whose specific outcome is the progression of an embryo over time, from zygote formation until the end of the embryonic life stage. The end of the embryonic life stage is organism-specific and may be somewhat arbitrary; for mammals it is usually considered to be birth, for insects the hatching of the first instar larva from the eggshell."" [GOC:go_curators, GOC:isa_complete, GOC:mtg_sensu]",17954,121,embryo development ending in birth or egg hatching,GO:0009792,9.520368519784222e-05,['GO:0009790'],0.01522204050824003,query_1,7949,0.6302083333333334,True,GO:BP,192
"""The process whose specific outcome is the progression of the embryo over time, from zygote formation through a stage including a notochord and neural tube until birth or egg hatching."" [GOC:mtg_sensu]",17954,121,chordate embryonic development,GO:0043009,9.520368519784222e-05,['GO:0009792'],0.01522204050824003,query_1,7949,0.6302083333333334,True,GO:BP,192
"""Binding to a phospholipid, a class of lipids containing phosphoric acid as a mono- or diester."" [ISBN:0198506732]",22576,144,phospholipid binding,GO:0005543,9.771633055581831e-05,['GO:0008289'],0.015169071947750974,query_1,9493,0.5783132530120482,True,GO:MF,249
"""Binding to DNA of a specific nucleotide composition, e.g. GC-rich DNA binding, or with a specific sequence motif or type of DNA e.g. promotor binding or rDNA binding."" [GOC:jl]",22576,466,sequence-specific DNA binding,GO:0043565,0.00010243645106121122,['GO:0003677'],0.04908880227536079,query_1,9493,0.5,True,GO:MF,932
"""Either of the lipid bilayers that surround the mitochondrion and form the mitochondrial envelope."" [GOC:mah, NIF_Subcellular:sao1045389829]",14485,148,mitochondrial membrane,GO:0031966,0.0001085094680814623,"['GO:0005740', 'GO:0031090']",0.02458471760797342,query_1,6020,0.5648854961832062,True,GO:CC,262
"""Enables the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells."" [GOC:ai, GOC:dgf]",22576,685,transporter activity,GO:0005215,0.00011900624065370773,['GO:0003674'],0.07215843252923207,query_1,9493,0.4837570621468927,True,GO:MF,1416
"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a prolongation or process extending from a cell, e.g. a flagellum or axon."" [GOC:jl, GOC:mah, http://www.cogsci.princeton.edu/~wn/]",17954,303,cell projection organization,GO:0030030,0.0001235121507143903,['GO:0016043'],0.03811800226443578,query_1,7949,0.5509090909090909,True,GO:BP,550
"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments and their associated proteins."" [GOC:dph, GOC:jl, GOC:mah]",17954,234,actin cytoskeleton organization,GO:0030036,0.00013516761719827814,"['GO:0007010', 'GO:0030029']",0.02943766511510882,query_1,7949,0.5679611650485437,True,GO:BP,412
"""The repeating unit of a myofibril in a muscle cell, composed of an array of overlapping thick and thin filaments between two adjacent Z discs."" [ISBN:0815316194]",14485,51,sarcomere,GO:0030017,0.00015129369084847924,"['GO:0030016', 'GO:0110165']",0.008471760797342192,query_1,6020,0.6986301369863014,True,GO:CC,73
"""Binding to a macromolecular complex."" [GOC:jl]",22576,263,protein-containing complex binding,GO:0044877,0.0001515680745152572,['GO:0005488'],0.027704624460128516,query_1,9493,0.5291750503018109,True,GO:MF,497
